date,store_nbr,transactions
20160130,29,1227
20160130,3,3789
20160130,30,787
20160130,31,1516
20160130,32,710
20160130,33,1116
20160130,34,2480
20160130,35,854
20160130,36,1168
20160130,37,1412
20160130,38,2154
20160130,39,1618
20160130,4,1680
20160130,40,1444
20160130,41,1175
20160130,42,1220
20160130,43,1403
20160130,44,5043
20160130,45,4322
20160130,46,4379
20160130,47,4772
20160130,48,3868
20160130,49,3367
20160130,5,1281
20160130,50,2755
20160130,51,1837
20160130,53,1118
20160130,54,969
20160130,6,2147
20160130,7,1885
20160130,8,2936
20160130,9,2444
20160131,1,529
20160131,10,918
20160131,11,2575
20160131,12,1274
20160131,13,931
20160131,14,1030
20160131,15,1081
20160131,16,932
20160131,17,1562
20160131,18,1321
20160131,19,1296
20160131,2,2060
20160131,20,2231
20160131,21,1423
20160131,22,717
20160131,23,957
20160131,24,1813
20160131,25,854
20160131,26,576
20160131,27,1920
20160131,28,1565
20160131,29,1349
20160131,3,3695
20160131,30,676
20160131,31,1644
20160131,32,651
20160131,33,1034
20160131,34,2209
20160131,35,756
20160131,36,1105
20160131,37,1117
20160131,38,2006
20160131,39,1645
20160131,4,1761
20160131,40,1227
20160131,41,1267
20160131,42,1244
20160131,43,1383
20160131,44,4907
20160131,45,4464
20160131,46,4667
20160131,47,4917
20160131,48,4120
20160131,49,3307
20160131,5,1251
20160131,50,2835
20160131,51,1898
20160131,53,972
20160131,54,1033
20160131,6,2291
20160131,7,1628
20160131,8,2698
20160131,9,2349
20160201,1,1787
20160201,10,1001
20160201,11,2356
20160201,12,1284
20160201,13,935
20160201,14,1465
20160201,15,1531
20160201,16,790
20160201,17,1446
20160201,18,1268
20160201,19,1402
20160201,2,1920
20160201,20,1524
20160201,21,1022
20160201,22,746
20160201,23,1021
20160201,24,2341
20160201,25,823
20160201,26,677
20160201,27,1502
20160201,28,1142
20160201,29,1102
20160201,3,3220
20160201,30,769
20160201,31,1502
20160201,32,655
20160201,33,1136
20160201,34,2271
20160201,35,777
20160201,36,1131
20160201,37,1535
20160201,38,1521
20160201,39,1387
20160201,4,1517
20160201,40,1672
20160201,41,1022
20160201,42,1053
20160201,43,1317
20160201,44,4132
20160201,45,3648
20160201,46,3255
20160201,47,3785
20160201,48,2877
20160201,49,2744
20160201,5,1438
20160201,50,2297
20160201,51,1666
20160201,53,825
20160201,54,920
20160201,6,1877
20160201,7,1846
20160201,8,2785
20160201,9,2162
20160202,1,1782
20160202,10,1004
20160202,11,2369
20160202,12,1264
20160202,13,945
20160202,14,1412
20160202,15,1501
20160202,16,828
20160202,17,1383
20160202,18,1367
20160202,19,1297
20160202,2,1872
20160202,20,1488
20160202,21,1031
20160202,22,692
20160202,23,1034
20160202,24,2254
20160202,25,778
20160202,26,597
20160202,27,1427
20160202,28,1237
20160202,29,1199
20160202,3,3002
20160202,30,788
20160202,31,1429
20160202,32,656
20160202,33,1135
20160202,34,2298
20160202,35,778
20160202,36,1321
20160202,37,1510
20160202,38,1366
20160202,39,1445
20160202,4,1429
20160202,40,1666
20160202,41,1009
20160202,42,923
20160202,43,1338
20160202,44,3757
20160202,45,3289
20160202,46,3095
20160202,47,3656
20160202,48,2675
20160202,49,2582
20160202,5,1307
20160202,50,2241
20160202,51,1498
20160202,53,784
20160202,54,817
20160202,6,1729
20160202,7,1875
20160202,8,2572
20160202,9,2197
20160203,1,1878
20160203,10,877
20160203,11,2271
20160203,12,1235
20160203,13,860
20160203,14,1330
20160203,15,1468
20160203,16,660
20160203,17,1288
20160203,18,1181
20160203,19,1217
20160203,2,1975
20160203,20,1419
20160203,21,817
20160203,22,660
20160203,23,1045
20160203,24,2473
20160203,25,916
20160203,26,595
20160203,27,1539
20160203,28,1095
20160203,29,1020
20160203,3,3230
20160203,30,780
20160203,31,1343
20160203,32,606
20160203,33,969
20160203,34,2064
20160203,35,669
20160203,36,1152
20160203,37,1618
20160203,38,1542
20160203,39,1346
20160203,4,1463
20160203,40,1449
20160203,41,1059
20160203,42,1016
20160203,43,1290
20160203,44,4147
20160203,45,3351
20160203,46,3001
20160203,47,3639
20160203,48,2590
20160203,49,2874
20160203,5,1256
20160203,50,2301
20160203,51,1751
20160203,53,895
20160203,54,745
20160203,6,1804
20160203,7,1988
20160203,8,2905
20160203,9,2042
20160204,1,1811
20160204,10,915
20160204,11,2386
20160204,11,2386
20160204,11,-2386
20160204,12,1261
20160204,13,838
20160204,14,1399
20160204,15,1387
20160204,16,713
20160204,17,1339
20160204,18,1362
20160204,19,1100
20160204,2,1933
20160204,20,1541
20160204,21,866
20160204,22,699
20160204,23,1026
20160204,24,2096
20160204,25,946
20160204,26,445
20160204,27,1332
20160204,28,1031
20160204,29,991
20160204,3,3065
20160204,30,705
20160204,31,1297
20160204,32,628
20160204,33,892
20160204,34,2142
20160204,35,710
20160204,36,1151
20160204,37,1490
20160204,38,1540
20160204,39,1498
20160204,4,1405
20160204,40,1378
20160204,41,975
20160204,42,993
20160204,43,1275
20160204,44,3842
20160204,45,3313
20160204,46,3060
20160204,47,3673
20160204,48,2524
20160204,49,2620
20160204,5,1257
20160204,50,2259
20160204,51,1471
20160204,53,776
20160204,54,752
20160204,6,1710
20160204,7,1890
20160204,8,2580
20160204,9,2158
20160205,1,1934
20160205,10,847
20160205,11,2205
20160205,12,1141
20160205,13,817
20160205,14,1311
20160205,15,1274
20160205,16,649
20160205,17,1155
20160205,18,1188
20160205,19,1422
20160205,2,2060
20160205,20,1182
20160205,21,898
20160205,22,675
20160205,23,1119
20160205,24,2711
20160205,25,1663
20160205,26,620
20160205,27,1480
20160205,28,1125
20160205,29,1010
20160205,3,3410
20160205,30,756
20160205,31,1358
20160205,32,692
20160205,33,919
20160205,34,2701
20160205,35,778
20160205,36,1238
20160205,37,1866
20160205,38,1671
20160205,39,1595
20160205,4,1532
20160205,40,1351
20160205,41,1141
20160205,42,1144
20160205,43,1333
20160205,44,4418
20160205,45,3844
20160205,46,3204
20160205,47,3968
20160205,48,2671
20160205,49,3077
20160205,5,1371
20160205,50,2327
20160205,51,1845
20160205,53,1012
20160205,54,831
20160205,6,1746
20160205,7,2100
20160205,8,2986
20160205,9,1984
20160206,1,1190
20160206,10,1033
20160206,11,2875
20160206,12,1328
20160206,13,1050
20160206,14,1604
20160206,15,1265
20160206,16,929
20160206,17,1554
20160206,18,1114
20160206,19,1690
20160206,2,1885
20160206,20,1790
20160206,21,1284
20160206,22,758
20160206,23,1173
20160206,24,2230
20160206,25,2864
20160206,26,677
20160206,27,1686
20160206,28,1438
20160206,29,1255
20160206,3,3521
20160206,30,739
20160206,31,1630
20160206,32,819
20160206,33,1108
20160206,34,2831
20160206,35,1098
20160206,36,1637
20160206,37,1597
20160206,38,2148
20160206,39,1855
20160206,4,1503
20160206,40,1428
20160206,41,1372
20160206,42,1308
20160206,43,1550
20160206,44,4444
20160206,45,4431
20160206,46,4213
20160206,47,4486
20160206,48,3579
20160206,49,3323
20160206,5,1455
20160206,50,2999
20160206,51,1816
20160206,53,1253
20160206,54,1007
20160206,6,2038
20160206,7,1767
20160206,8,2624
20160206,9,2390
20160207,1,401
20160207,10,728
20160207,11,2676
20160207,12,1221
20160207,13,809
20160207,14,893
20160207,15,942
20160207,16,840
20160207,17,1289
20160207,18,843
20160207,19,1083
20160207,2,1556
20160207,20,1506
20160207,21,1188
20160207,22,657
20160207,23,791
20160207,24,1318
20160207,25,3056
20160207,26,439
20160207,27,1587
20160207,28,1191
20160207,29,987
20160207,3,2739
20160207,30,568
20160207,31,1254
20160207,32,623
20160207,33,879
20160207,34,2122
20160207,35,1053
20160207,36,1524
20160207,37,763
20160207,38,1299
20160207,39,1139
20160207,4,1298
20160207,40,1005
20160207,41,1030
20160207,42,812
20160207,43,1263
20160207,44,3604
20160207,45,3549
20160207,46,3392
20160207,47,3647
20160207,48,2948
20160207,49,2754
20160207,5,1054
20160207,50,2143
20160207,51,1398
20160207,53,1066
20160207,54,990
20160207,6,1659
20160207,7,1418
20160207,8,2066
20160207,9,1824
20160208,1,417
20160208,10,732
20160208,11,2289
20160208,12,1206
20160208,13,833
20160208,14,867
20160208,15,966
20160208,16,386
20160208,17,1391
20160208,18,889
20160208,19,1075
20160208,2,1624
20160208,20,1520
20160208,21,1009
20160208,22,608
20160208,23,997
20160208,24,1251
20160208,25,2409
20160208,26,353
20160208,27,1553
20160208,28,1025
20160208,29,898
20160208,3,2733
20160208,30,556
20160208,31,1011
20160208,32,578
20160208,33,656
20160208,34,1542
20160208,35,945
20160208,36,1172
20160208,37,763
20160208,38,1182
20160208,39,898
20160208,4,1323
20160208,40,800
20160208,41,932
20160208,42,752
20160208,43,1052
20160208,44,3810
20160208,45,3768
20160208,46,3463
20160208,47,3786
20160208,48,2985
20160208,49,2832
20160208,5,926
20160208,50,2334
20160208,51,1365
20160208,53,933
20160208,54,748
20160208,6,1673
20160208,7,1489
20160208,8,2006
20160208,9,1736
20160209,1,502
20160209,10,823
20160209,11,2162
20160209,12,1100
20160209,13,875
20160209,14,1044
20160209,15,749
20160209,16,583
20160209,17,1467
20160209,18,1165
20160209,19,1222
20160209,2,1765
20160209,20,1676
20160209,21,921
20160209,22,685
20160209,23,833
20160209,24,1403
20160209,25,1088
20160209,26,357
20160209,27,1662
20160209,28,1254
20160209,29,1071
20160209,3,3088
20160209,30,620
20160209,31,1221
20160209,32,572
20160209,33,640
20160209,34,1545
20160209,35,759
20160209,36,999
20160209,37,1062
20160209,38,1386
20160209,39,1487
20160209,4,1513
20160209,40,751
20160209,41,929
20160209,42,984
20160209,43,1034
20160209,44,4311
20160209,45,3982
20160209,46,3693
20160209,47,3938
20160209,48,3246
20160209,49,2891
20160209,5,888
20160209,50,2445
20160209,51,1559
20160209,53,877
20160209,54,734
20160209,6,1902
20160209,7,1495
20160209,8,2261
20160209,9,2003
20160210,1,1859
20160210,10,873
20160210,11,2430
20160210,12,1192
20160210,13,899
20160210,14,1600
20160210,15,1481
20160210,16,820
20160210,17,1293
20160210,18,1176
20160210,19,1435
20160210,2,1915
20160210,20,1223
20160210,21,896
20160210,22,707
20160210,23,1066
20160210,24,2412
20160210,25,1099
20160210,26,496
20160210,27,1555
20160210,28,1095
20160210,29,976
20160210,3,3174
20160210,30,719
20160210,31,1390
20160210,32,643
20160210,33,1092
20160210,34,2282
20160210,35,803
20160210,36,1151
20160210,37,1680
20160210,38,1589
20160210,39,1467
20160210,4,1380
20160210,40,1576
20160210,41,1056
20160210,42,1145
20160210,43,1296
20160210,44,4020
20160210,45,3490
20160210,46,3217
20160210,47,3888
20160210,48,2528
20160210,49,2755
20160210,5,1431
20160210,50,2599
20160210,51,1703
20160210,53,849
20160210,54,896
20160210,6,1720
20160210,7,1951
20160210,8,2757
20160210,9,1975
20160211,1,1679
20160211,10,848
20160211,11,2252
20160211,12,1200
20160211,13,885
20160211,14,1328
20160211,15,1368
20160211,16,764
20160211,17,1227
20160211,18,1225
20160211,19,1234
20160211,2,1752
20160211,20,1289
20160211,21,928
20160211,22,638
20160211,23,992
20160211,24,2273
20160211,25,979
20160211,26,449
20160211,27,1390
20160211,28,1065
20160211,29,1082
20160211,3,2921
20160211,30,719
20160211,31,1290
20160211,32,649
20160211,33,1039
20160211,34,2149
20160211,35,838
20160211,36,1208
20160211,37,1542
20160211,38,1416
20160211,39,1429
20160211,4,1307
20160211,40,1518
20160211,41,1019
20160211,42,1000
20160211,43,1348
20160211,44,3840
20160211,45,3140
20160211,46,2926
20160211,47,3440
20160211,48,2512
20160211,49,2585
20160211,5,1291
20160211,50,2470
20160211,51,1464
20160211,53,803
20160211,54,821
20160211,6,1614
20160211,7,1786
20160211,8,2575
20160211,9,1938
20160212,1,1934
20160212,10,830
20160212,11,2332
20160212,12,1158
20160212,13,845
20160212,14,1355
20160212,15,1395
20160212,16,783
20160212,17,1162
20160212,18,1123
20160212,19,1193
20160212,2,2020
20160212,20,1324
20160212,21,869
20160212,22,667
20160212,23,1021
20160212,24,2573
20160212,25,1285
20160212,26,582
20160212,27,1502
20160212,28,1007
20160212,29,1013
20160212,3,3214
20160212,30,797
20160212,31,1445
20160212,32,728
20160212,33,962
20160212,34,2433
20160212,35,759
20160212,36,1096
20160212,37,1741
20160212,38,1566
20160212,39,1382
20160212,4,1452
20160212,40,1331
20160212,41,1010
20160212,42,1075
20160212,43,1340
20160212,44,4218
20160212,45,3850
20160212,46,3241
20160212,47,3850
20160212,48,2760
20160212,49,2930
20160212,5,1421
20160212,50,2604
20160212,51,1822
20160212,53,913
20160212,54,844
20160212,6,1756
20160212,7,2114
20160212,8,2988
20160212,9,1836
20160213,1,1561
20160213,10,1001
20160213,11,2701
20160213,12,1329
20160213,13,1180
20160213,14,1611
20160213,15,1326
20160213,16,877
20160213,17,1499
20160213,18,1188
20160213,19,1597
20160213,2,2241
20160213,20,1581
20160213,21,1177
20160213,22,665
20160213,23,1071
20160213,24,2664
20160213,25,1487
20160213,26,703
20160213,27,1846
20160213,28,1440
20160213,29,1292
20160213,3,3758
20160213,30,860
20160213,31,1568
20160213,32,804
20160213,33,1029
20160213,34,2744
20160213,35,817
20160213,36,1322
20160213,37,1679
20160213,38,1977
20160213,39,1774
20160213,4,1737
20160213,40,1497
20160213,41,1305
20160213,42,1321
20160213,43,1357
20160213,44,5153
20160213,45,4302
20160213,46,4310
20160213,47,4781
20160213,48,3692
20160213,49,3477
20160213,5,1581
20160213,50,3137
20160213,51,1987
20160213,53,1146
20160213,54,995
20160213,6,2235
20160213,7,1949
20160213,8,3202
20160213,9,2316
20160214,1,558
20160214,10,1006
20160214,11,2810
20160214,12,1326
20160214,13,889
20160214,14,1166
20160214,15,1126
20160214,16,1031
20160214,17,1564
20160214,18,1265
20160214,19,1244
20160214,2,2110
20160214,20,2187
20160214,21,1436
20160214,22,749
20160214,23,1029
20160214,24,1895
20160214,25,952
20160214,26,641
20160214,27,1796
20160214,28,1514
20160214,29,1275
20160214,3,3682
20160214,30,669
20160214,31,1734
20160214,32,737
20160214,33,1079
20160214,34,2333
20160214,35,745
20160214,36,1203
20160214,37,1210
20160214,38,2163
20160214,39,1649
20160214,4,1739
20160214,40,1217
20160214,41,1411
20160214,42,1263
20160214,43,1373
20160214,44,5131
20160214,45,4530
20160214,46,4865
20160214,47,5051
20160214,48,4522
20160214,49,3504
20160214,5,1520
20160214,50,3318
20160214,51,1806
20160214,53,1194
20160214,54,1103
20160214,6,2182
20160214,7,1741
20160214,8,2935
20160214,9,2284
20160215,1,1810
20160215,10,989
20160215,11,2326
20160215,12,1277
20160215,13,929
20160215,14,1468
20160215,15,1486
20160215,16,745
20160215,17,1441
20160215,18,1288
20160215,19,1330
20160215,2,1865
20160215,20,1368
20160215,21,939
20160215,22,699
20160215,23,937
20160215,24,2236
20160215,25,783
20160215,26,499
20160215,27,1422
20160215,28,1105
20160215,29,1000
20160215,3,3081
20160215,30,698
20160215,31,1356
20160215,32,708
20160215,33,1048
20160215,34,2252
20160215,35,757
20160215,36,1156
20160215,37,1464
20160215,38,1358
20160215,39,1382
20160215,4,1431
20160215,40,1462
20160215,41,1031
20160215,42,1001
20160215,43,1315
20160215,44,3819
20160215,45,3428
20160215,46,3020
20160215,47,3468
20160215,48,2475
20160215,49,2629
20160215,5,1287
20160215,50,2099
20160215,51,1485
20160215,53,899
20160215,54,821
20160215,6,1732
20160215,7,1862
20160215,8,2679
20160215,9,2148
20160216,1,1671
20160216,10,999
20160216,11,2288
20160216,12,1207
20160216,13,836
20160216,14,1292
20160216,15,1429
20160216,16,821
20160216,17,1334
20160216,18,1310
20160216,19,1129
20160216,2,1887
20160216,20,1312
20160216,21,903
20160216,22,653
20160216,23,988
20160216,24,2209
20160216,25,773
20160216,26,602
20160216,27,1427
20160216,28,1320
20160216,29,1243
20160216,3,2795
20160216,30,777
20160216,31,1427
20160216,32,738
20160216,33,1059
20160216,34,2224
20160216,35,861
20160216,36,1239
20160216,37,1445
20160216,38,1289
20160216,39,1424
20160216,4,1369
20160216,40,1532
20160216,41,981
20160216,42,913
20160216,43,1237
20160216,44,3793
20160216,45,3037
20160216,46,2759
20160216,47,3305
20160216,48,2356
20160216,49,2468
20160216,5,1280
20160216,50,2122
20160216,51,1570
20160216,53,764
20160216,54,743
20160216,6,1662
20160216,7,1759
20160216,8,2528
20160216,9,2103
20160217,1,1888
20160217,10,851
20160217,11,2085
20160217,12,1176
20160217,13,788
20160217,14,1178
20160217,15,1412
20160217,16,753
20160217,17,1228
20160217,18,1139
20160217,19,1067
20160217,2,2013
20160217,20,1251
20160217,21,878
20160217,22,586
20160217,23,1020
20160217,24,2499
20160217,25,884
20160217,26,580
20160217,27,1455
20160217,28,1052
20160217,29,1001
20160217,3,3101
20160217,30,766
20160217,31,1237
20160217,32,687
20160217,33,877
20160217,34,2014
20160217,35,665
20160217,36,1044
20160217,37,1474
20160217,38,1443
20160217,39,1226
20160217,4,1457
20160217,40,1429
20160217,41,1030
20160217,42,951
20160217,43,1123
20160217,44,4115
20160217,45,3310
20160217,46,2919
20160217,47,3516
20160217,48,2363
20160217,49,2638
20160217,5,1290
20160217,50,2024
20160217,51,1646
20160217,53,826
20160217,54,740
20160217,6,1791
20160217,7,1971
20160217,8,2766
20160217,9,1773
20160218,1,1746
20160218,10,827
20160218,11,2053
20160218,12,1194
20160218,13,781
20160218,14,1273
20160218,15,1305
20160218,16,731
20160218,17,1229
20160218,18,1145
20160218,19,1004
20160218,2,1658
20160218,20,1305
20160218,21,785
20160218,22,619
20160218,23,959
20160218,24,2201
20160218,25,820
20160218,26,459
20160218,27,1406
20160218,28,1073
20160218,29,965
20160218,3,2681
20160218,30,738
20160218,31,1234
20160218,32,653
20160218,33,879
20160218,34,2032
20160218,35,700
20160218,36,1030
20160218,37,1360
20160218,38,1221
20160218,39,1185
20160218,4,1268
20160218,40,1269
20160218,41,943
20160218,42,887
20160218,43,1175
20160218,44,3460
20160218,45,2869
20160218,46,2526
20160218,47,3133
20160218,48,2204
20160218,49,2357
20160218,5,1132
20160218,50,1910
20160218,51,1422
20160218,53,750
20160218,54,667
20160218,6,1532
20160218,7,1775
20160218,8,2493
20160218,9,1774
20160219,1,1856
20160219,10,831
20160219,11,2011
20160219,12,1148
20160219,13,748
20160219,14,1162
20160219,15,1356
20160219,16,713
20160219,17,1115
20160219,18,1114
20160219,19,1121
20160219,2,1944
20160219,20,1139
20160219,21,775
20160219,22,662
20160219,23,1062
20160219,24,2466
20160219,25,1177
20160219,26,537
20160219,27,1515
20160219,28,1059
20160219,29,998
20160219,3,3250
20160219,30,762
20160219,31,1292
20160219,32,650
20160219,33,911
20160219,34,2388
20160219,35,704
20160219,36,1064
20160219,37,1579
20160219,38,1356
20160219,39,1225
20160219,4,1492
20160219,40,1297
20160219,41,921
20160219,42,997
20160219,43,1224
20160219,44,4192
20160219,45,3577
20160219,46,2868
20160219,47,3676
20160219,48,2492
20160219,49,2755
20160219,5,1317
20160219,50,2373
20160219,51,1786
20160219,53,863
20160219,54,770
20160219,6,1751
20160219,7,1988
20160219,8,2890
20160219,9,1645
20160220,1,1553
20160220,10,1014
20160220,11,2662
20160220,12,1267
20160220,13,1095
20160220,14,1636
20160220,15,1343
20160220,16,827
20160220,17,1484
20160220,18,1193
20160220,19,1581
20160220,2,2168
20160220,20,1703
20160220,21,1019
20160220,22,658
20160220,23,1070
20160220,24,2292
20160220,25,1506
20160220,26,488
20160220,27,1642
20160220,28,1213
20160220,29,1152
20160220,3,3681
20160220,30,738
20160220,31,1526
20160220,32,720
20160220,33,995
20160220,34,2451
20160220,35,844
20160220,36,1187
20160220,37,1506
20160220,38,1878
20160220,39,1592
20160220,4,1629
20160220,40,1434
20160220,41,1076
20160220,42,1322
20160220,43,1285
20160220,44,4760
20160220,45,4320
20160220,46,4084
20160220,47,4447
20160220,48,3421
20160220,49,3140
20160220,5,1291
20160220,50,2892
20160220,51,1704
20160220,53,982
20160220,54,846
20160220,6,2096
20160220,7,1914
20160220,8,2930
20160220,9,2276
20160221,1,506
20160221,10,850
20160221,11,2618
20160221,12,1225
20160221,13,924
20160221,14,1082
20160221,15,1038
20160221,16,836
20160221,17,1607
20160221,18,1184
20160221,19,1229
20160221,2,2002
20160221,20,1935
20160221,21,1202
20160221,22,678
20160221,23,984
20160221,24,1776
20160221,25,979
20160221,26,407
20160221,27,1740
20160221,28,1358
20160221,29,1273
20160221,3,3755
20160221,30,695
20160221,31,1517
20160221,32,633
20160221,33,964
20160221,34,2059
20160221,35,625
20160221,36,1022
20160221,37,1129
20160221,38,1895
20160221,39,1594
20160221,4,1815
20160221,40,1115
20160221,41,1237
20160221,42,1180
20160221,43,1228
20160221,44,4917
20160221,45,4404
20160221,46,4340
20160221,47,4789
20160221,48,3942
20160221,49,3161
20160221,5,1156
20160221,50,2862
20160221,51,1643
20160221,53,969
20160221,54,945
20160221,6,2205
20160221,7,1648
20160221,8,2583
20160221,9,2073
20160222,1,1758
20160222,10,964
20160222,11,2060
20160222,12,1249
20160222,13,905
20160222,14,1385
20160222,15,1498
20160222,16,763
20160222,17,1330
20160222,18,1244
20160222,19,1231
20160222,2,1773
20160222,20,1261
20160222,21,865
20160222,22,687
20160222,23,990
20160222,24,2189
20160222,25,812
20160222,26,455
20160222,27,1491
20160222,28,1108
20160222,29,983
20160222,3,2950
20160222,30,637
20160222,31,1263
20160222,32,634
20160222,33,895
20160222,34,2071
20160222,35,705
20160222,36,1118
20160222,37,1407
20160222,38,1389
20160222,39,1308
20160222,4,1324
20160222,40,1520
20160222,41,976
20160222,42,935
20160222,43,1289
20160222,44,3690
20160222,45,3141
20160222,46,2939
20160222,47,3452
20160222,48,2422
20160222,49,2487
20160222,5,1299
20160222,50,2087
20160222,51,1492
20160222,53,733
20160222,54,844
20160222,6,1630
20160222,7,1751
20160222,8,2555
20160222,9,1831
20160223,1,1768
20160223,10,930
20160223,11,2146
20160223,12,1171
20160223,13,849
20160223,14,1348
20160223,15,1479
20160223,16,706
20160223,17,1367
20160223,18,1319
20160223,19,1124
20160223,2,1858
20160223,20,1276
20160223,21,808
20160223,22,637
20160223,23,933
20160223,24,2216
20160223,25,700
20160223,26,518
20160223,27,1435
20160223,28,1180
20160223,29,1156
20160223,3,2839
20160223,30,813
20160223,31,1314
20160223,32,668
20160223,33,955
20160223,34,2057
20160223,35,727
20160223,36,1168
20160223,37,1326
20160223,38,1256
20160223,39,1317
20160223,4,1436
20160223,40,1414
20160223,41,911
20160223,42,891
20160223,43,1204
20160223,44,3654
20160223,45,2932
20160223,46,2666
20160223,47,2992
20160223,48,2274
20160223,49,2314
20160223,5,1163
20160223,50,1938
20160223,51,1491
20160223,53,690
20160223,54,736
20160223,6,1589
20160223,7,1685
20160223,8,2441
20160223,9,1887
20160224,1,1833
20160224,10,829
20160224,11,2014
20160224,12,1164
20160224,13,779
20160224,14,1165
20160224,15,1319
20160224,16,676
20160224,17,1190
20160224,18,1148
20160224,19,1086
20160224,2,1823
20160224,20,1207
20160224,21,775
20160224,22,609
20160224,23,985
20160224,24,2417
20160224,25,827
20160224,26,478
20160224,27,1442
20160224,28,943
20160224,29,973
20160224,3,2979
20160224,30,688
20160224,31,1276
20160224,32,657
20160224,33,903
20160224,34,1960
20160224,35,685
20160224,36,1069
20160224,37,1536
20160224,38,1389
20160224,39,1177
20160224,4,1501
20160224,40,1290
20160224,41,965
20160224,42,1009
20160224,43,1192
20160224,44,4167
20160224,45,3096
20160224,46,2906
20160224,47,3466
20160224,48,2236
20160224,49,2444
20160224,5,1241
20160224,50,1882
20160224,51,1570
20160224,53,817
20160224,54,735
20160224,6,1631
20160224,7,1877
20160224,8,2688
20160224,9,1650
20160225,1,1689
20160225,10,846
20160225,11,1942
20160225,12,1243
20160225,13,797
20160225,14,1294
20160225,15,1286
20160225,16,622
20160225,17,1161
20160225,18,1140
20160225,19,1013
20160225,2,1744
20160225,20,1263
20160225,21,772
20160225,22,617
20160225,23,905
20160225,24,2020
20160225,25,768
20160225,26,465
20160225,27,1293
20160225,28,977
20160225,29,929
20160225,3,2676
20160225,30,765
20160225,31,1338
20160225,32,609
20160225,33,899
20160225,34,1983
20160225,35,689
20160225,36,1091
20160225,37,1278
20160225,38,1288
20160225,39,1204
20160225,4,1266
20160225,40,1329
20160225,41,867
20160225,42,862
20160225,43,1209
20160225,44,3657
20160225,45,2938
20160225,46,2557
20160225,47,3143
20160225,48,2078
20160225,49,2334
20160225,5,1102
20160225,50,1820
20160225,51,1416
20160225,53,702
20160225,54,742
20160225,6,1540
20160225,7,1732
20160225,8,2430
20160225,9,1699
20160226,1,1774
20160226,10,760
20160226,11,2061
20160226,12,1105
20160226,13,735
20160226,14,1075
20160226,15,1343
20160226,16,715
20160226,17,1097
20160226,18,1134
20160226,19,994
20160226,2,1943
20160226,20,1149
20160226,21,821
20160226,22,603
20160226,23,1023
20160226,24,2358
20160226,25,1225
20160226,26,513
20160226,27,1459
20160226,28,1013
20160226,29,973
20160226,3,3126
20160226,30,656
20160226,31,1326
20160226,32,723
20160226,33,834
20160226,34,2354
20160226,35,632
20160226,36,1037
20160226,37,1425
20160226,38,1355
20160226,39,1198
20160226,4,1401
20160226,40,1044
20160226,41,783
20160226,42,966
20160226,43,1242
20160226,44,4243
20160226,45,3352
20160226,46,2870
20160226,47,3578
20160226,48,2359
20160226,49,2779
20160226,5,1292
20160226,50,2208
20160226,51,1737
20160226,53,837
20160226,54,834
20160226,6,1690
20160226,7,2028
20160226,8,2813
20160226,9,1605
20160227,1,1314
20160227,10,1014
20160227,11,2471
20160227,12,1310
20160227,13,1186
20160227,14,1593
20160227,15,1279
20160227,16,815
20160227,17,1552
20160227,18,1214
20160227,19,1670
20160227,2,2054
20160227,20,1667
20160227,21,1122
20160227,22,658
20160227,23,1072
20160227,24,2195
20160227,25,1545
20160227,26,552
20160227,27,1642
20160227,28,1270
20160227,29,1184
20160227,3,3699
20160227,30,756
20160227,31,1545
20160227,32,793
20160227,33,1019
20160227,34,2314
20160227,35,868
20160227,36,1251
20160227,37,1499
20160227,38,1987
20160227,39,1691
20160227,4,1707
20160227,40,1290
20160227,41,1067
20160227,42,1310
20160227,43,1228
20160227,44,4909
20160227,45,4146
20160227,46,4089
20160227,47,4469
20160227,48,3463
20160227,49,3215
20160227,5,1250
20160227,50,2967
20160227,51,1645
20160227,53,938
20160227,54,965
20160227,6,2229
20160227,7,1969
20160227,8,2836
20160227,9,2166
20160228,1,463
20160228,10,889
20160228,11,2630
20160228,12,1261
20160228,13,915
20160228,14,1034
20160228,15,1027
20160228,16,756
20160228,17,1539
20160228,18,1294
20160228,19,1147
20160228,2,1970
20160228,20,2090
20160228,21,1228
20160228,22,747
20160228,23,990
20160228,24,1585
20160228,25,967
20160228,26,536
20160228,27,1633
20160228,28,1361
20160228,29,1159
20160228,3,3681
20160228,30,592
20160228,31,1601
20160228,32,769
20160228,33,1008
20160228,34,1933
20160228,35,781
20160228,36,998
20160228,37,1096
20160228,38,1843
20160228,39,1495
20160228,4,1718
20160228,40,1140
20160228,41,1143
20160228,42,1134
20160228,43,1184
20160228,44,4833
20160228,45,4213
20160228,46,4156
20160228,47,4647
20160228,48,3906
20160228,49,3210
20160228,5,1074
20160228,50,2842
20160228,51,1677
20160228,53,878
20160228,54,907
20160228,6,2149
20160228,7,1560
20160228,8,2594
20160228,9,2076
20160229,1,1731
20160229,10,937
20160229,11,2160
20160229,12,1163
20160229,13,913
20160229,14,1357
20160229,15,1400
20160229,16,709
20160229,17,1361
20160229,18,1222
20160229,19,1216
20160229,2,1791
20160229,20,1339
20160229,21,932
20160229,22,660
20160229,23,915
20160229,24,2218
20160229,25,760
20160229,26,484
20160229,27,1386
20160229,28,1003
20160229,29,1013
20160229,3,2893
20160229,30,749
20160229,31,1368
20160229,32,771
20160229,33,966
20160229,34,2154
